0.035, 0.565819, 
0.0475, 0.605029, 
0.04125, 0.588381, 
0.044375, 0.597359, 
0.0459375, 0.601349, 
0.0467188, 0.603226, 
0.0463281, 0.602297, 
0.0465234, 0.602764, 
0.0466211, 0.602996, 
0.0466699, 0.603111, 
0.0466943, 0.603169, 
0.0467065, 0.603198, 
0.0467004, 0.603183, 
0.0467035, 0.603191, 
0.046702, 0.603187, 
0.0467027, 0.603189, 
0.0467023, 0.603188, 
0.0467022, 0.603187, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
0.0467023, 0.603188, 
